timestamp_utc,context_length,repeat_index,measured_vram_mib,measured_vram_gb,baseline_vram_mib,delta_vram_gb,predicted_vram_gb,gpu_index
2026-08-12T16:06:09.728236+00:00,512,0,4735.0,4.624,1.0,4.623,5.7764,0
2026-08-12T16:06:14.970563+00:00,512,1,4735.0,4.624,1.0,4.623,5.7764,0
2026-08-12T16:06:20.207741+00:00,512,2,4735.0,4.624,1.0,4.623,5.7764,0
2026-08-12T16:06:25.492563+00:00,512,3,4735.0,4.624,1.0,4.623,5.7764,0
2026-08-12T16:06:30.762528+00:00,512,4,4735.0,4.624,1.0,4.623,5.7764,0
2026-08-12T16:06:36.203766+00:00,1024,0,4799.0,4.6865,1.0,4.6855,5.8435,0
2026-08-12T16:06:41.627041+00:00,1024,1,4799.0,4.6865,1.0,4.6855,5.8435,0
2026-08-12T16:06:47.000946+00:00,1024,2,4799.0,4.6865,1.0,4.6855,5.8435,0
2026-08-12T16:06:52.380952+00:00,1024,3,4799.0,4.6865,1.0,4.6855,5.8435,0
2026-08-12T16:06:57.806102+00:00,1024,4,4799.0,4.6865,1.0,4.6855,5.8435,0
2026-08-12T16:07:03.550303+00:00,2048,0,4927.0,4.8115,1.0,4.8105,5.9777,0
2026-08-12T16:07:09.272714+00:00,2048,1,4927.0,4.8115,1.0,4.8105,5.9777,0
2026-08-12T16:07:15.037407+00:00,2048,2,4927.0,4.8115,1.0,4.8105,5.9777,0
2026-08-12T16:07:20.835331+00:00,2048,3,4927.0,4.8115,1.0,4.8105,5.9777,0
2026-08-12T16:07:26.553952+00:00,2048,4,4927.0,4.8115,1.0,4.8105,5.9777,0
2026-08-12T16:07:33.019408+00:00,4096,0,5183.0,5.0615,1.0,5.0605,6.2461,0
2026-08-12T16:07:39.494418+00:00,4096,1,5183.0,5.0615,1.0,5.0605,6.2461,0
2026-08-12T16:07:45.965724+00:00,4096,2,5183.0,5.0615,1.0,5.0605,6.2461,0
2026-08-12T16:07:52.414422+00:00,4096,3,5183.0,5.0615,1.0,5.0605,6.2461,0
2026-08-12T16:07:58.894341+00:00,4096,4,5183.0,5.0615,1.0,5.0605,6.2461,0
2026-08-12T16:08:06.987549+00:00,8192,0,5695.0,5.5615,1.0,5.5605,6.783,0
2026-08-12T16:08:15.139676+00:00,8192,1,5695.0,5.5615,1.0,5.5605,6.783,0
2026-08-12T16:08:23.147092+00:00,8192,2,5695.0,5.5615,1.0,5.5605,6.783,0
2026-08-12T16:08:31.222627+00:00,8192,3,5695.0,5.5615,1.0,5.5605,6.783,0
2026-08-12T16:08:39.318839+00:00,8192,4,5695.0,5.5615,1.0,5.5605,6.783,0
2026-08-12T16:08:51.538722+00:00,16384,0,6767.0,6.6084,1.0,6.6074,7.8568,0
2026-08-12T16:09:03.747364+00:00,16384,1,6767.0,6.6084,1.0,6.6074,7.8568,0
2026-08-12T16:09:15.910872+00:00,16384,2,6767.0,6.6084,1.0,6.6074,7.8568,0
2026-08-12T16:09:28.100084+00:00,16384,3,6767.0,6.6084,1.0,6.6074,7.8568,0
2026-08-12T16:09:40.306298+00:00,16384,4,6767.0,6.6084,1.0,6.6074,7.8568,0
2026-08-12T16:10:05.576184+00:00,32768,0,8767.0,8.5615,1.0,8.5605,10.0042,0
2026-08-12T16:10:31.034526+00:00,32768,1,8767.0,8.5615,1.0,8.5605,10.0042,0
2026-08-12T16:10:56.886227+00:00,32768,2,8767.0,8.5615,1.0,8.5605,10.0042,0
2026-08-12T16:11:22.487106+00:00,32768,3,8767.0,8.5615,1.0,8.5605,10.0042,0
2026-08-12T16:11:48.460878+00:00,32768,4,8767.0,8.5615,1.0,8.5605,10.0042,0
2026-08-12T16:13:11.029988+00:00,65536,0,12955.0,12.6514,1.0,12.6504,14.2992,0
2026-08-12T16:14:34.810796+00:00,65536,1,12955.0,12.6514,1.0,12.6504,14.2992,0
2026-08-12T16:15:58.866239+00:00,65536,2,12955.0,12.6514,1.0,12.6504,14.2992,0
2026-08-12T16:17:23.305668+00:00,65536,3,12955.0,12.6514,1.0,12.6504,14.2992,0
2026-08-12T16:18:47.966046+00:00,65536,4,12955.0,12.6514,1.0,12.6504,14.2992,0
