timestamp_utc,context_length,repeat_index,measured_vram_mib,measured_vram_gb,baseline_vram_mib,delta_vram_gb,predicted_vram_gb,gpu_index
2026-08-12T16:32:42.436124+00:00,512,0,4765.0,4.6533,1.0,4.6523,5.8519,0
2026-08-12T16:32:47.456709+00:00,512,1,4765.0,4.6533,1.0,4.6523,5.8519,0
2026-08-12T16:32:52.444118+00:00,512,2,4765.0,4.6533,1.0,4.6523,5.8519,0
2026-08-12T16:32:57.449633+00:00,512,3,4765.0,4.6533,1.0,4.6523,5.8519,0
2026-08-12T16:33:02.458206+00:00,512,4,4765.0,4.6533,1.0,4.6523,5.8519,0
2026-08-12T16:33:07.625870+00:00,1024,0,4829.0,4.7158,1.0,4.7148,5.919,0
2026-08-12T16:33:12.773777+00:00,1024,1,4829.0,4.7158,1.0,4.7148,5.919,0
2026-08-12T16:33:17.946131+00:00,1024,2,4829.0,4.7158,1.0,4.7148,5.919,0
2026-08-12T16:33:23.117953+00:00,1024,3,4829.0,4.7158,1.0,4.7148,5.919,0
2026-08-12T16:33:28.277490+00:00,1024,4,4829.0,4.7158,1.0,4.7148,5.919,0
2026-08-12T16:33:33.797049+00:00,2048,0,4957.0,4.8408,1.0,4.8398,6.0532,0
2026-08-12T16:33:39.321042+00:00,2048,1,4957.0,4.8408,1.0,4.8398,6.0532,0
2026-08-12T16:33:44.822667+00:00,2048,2,4957.0,4.8408,1.0,4.8398,6.0532,0
2026-08-12T16:33:50.325861+00:00,2048,3,4957.0,4.8408,1.0,4.8398,6.0532,0
2026-08-12T16:33:55.808867+00:00,2048,4,4957.0,4.8408,1.0,4.8398,6.0532,0
2026-08-12T16:34:02.047451+00:00,4096,0,5213.0,5.0908,1.0,5.0898,6.3216,0
2026-08-12T16:34:08.353682+00:00,4096,1,5213.0,5.0908,1.0,5.0898,6.3216,0
2026-08-12T16:34:14.653827+00:00,4096,2,5213.0,5.0908,1.0,5.0898,6.3216,0
2026-08-12T16:34:21.210907+00:00,4096,3,5213.0,5.0908,1.0,5.0898,6.3216,0
2026-08-12T16:34:27.487303+00:00,4096,4,5213.0,5.0908,1.0,5.0898,6.3216,0
2026-08-12T16:34:35.508857+00:00,8192,0,5725.0,5.5908,1.0,5.5898,6.8585,0
2026-08-12T16:34:43.523666+00:00,8192,1,5725.0,5.5908,1.0,5.5898,6.8585,0
2026-08-12T16:34:51.784102+00:00,8192,2,5725.0,5.5908,1.0,5.5898,6.8585,0
2026-08-12T16:34:59.714845+00:00,8192,3,5725.0,5.5908,1.0,5.5898,6.8585,0
2026-08-12T16:35:07.734365+00:00,8192,4,5725.0,5.5908,1.0,5.5898,6.8585,0
2026-08-12T16:35:19.969734+00:00,16384,0,6797.0,6.6377,1.0,6.6367,7.9322,0
2026-08-12T16:35:32.204261+00:00,16384,1,6797.0,6.6377,1.0,6.6367,7.9322,0
2026-08-12T16:35:44.494624+00:00,16384,2,6797.0,6.6377,1.0,6.6367,7.9322,0
2026-08-12T16:35:56.859532+00:00,16384,3,6797.0,6.6377,1.0,6.6367,7.9322,0
2026-08-12T16:36:09.043168+00:00,16384,4,6797.0,6.6377,1.0,6.6367,7.9322,0
2026-08-12T16:36:34.726230+00:00,32768,0,8797.0,8.5908,1.0,8.5898,10.0797,0
2026-08-12T16:37:00.491889+00:00,32768,1,8797.0,8.5908,1.0,8.5898,10.0797,0
2026-08-12T16:37:26.076261+00:00,32768,2,8797.0,8.5908,1.0,8.5898,10.0797,0
2026-08-12T16:37:52.013056+00:00,32768,3,8797.0,8.5908,1.0,8.5898,10.0797,0
2026-08-12T16:38:17.686046+00:00,32768,4,8797.0,8.5908,1.0,8.5898,10.0797,0
2026-08-12T16:39:41.605072+00:00,65536,0,12985.0,12.6807,1.0,12.6797,14.3747,0
2026-08-12T16:41:06.346953+00:00,65536,1,12985.0,12.6807,1.0,12.6797,14.3747,0
2026-08-12T16:42:31.581379+00:00,65536,2,12985.0,12.6807,1.0,12.6797,14.3747,0
2026-08-12T16:43:57.140364+00:00,65536,3,12985.0,12.6807,1.0,12.6797,14.3747,0
2026-08-12T16:45:23.466162+00:00,65536,4,12985.0,12.6807,1.0,12.6797,14.3747,0
