timestamp_utc,context_length,repeat_index,measured_vram_mib,measured_vram_gb,baseline_vram_mib,delta_vram_gb,predicted_vram_gb,gpu_index
2026-08-12T17:14:23.984200+00:00,512,0,5567.0,5.4365,1.0,5.4355,6.7801,0
2026-08-12T17:14:29.001448+00:00,512,1,5567.0,5.4365,1.0,5.4355,6.7801,0
2026-08-12T17:14:33.952791+00:00,512,2,5567.0,5.4365,1.0,5.4355,6.7801,0
2026-08-12T17:14:38.951022+00:00,512,3,5567.0,5.4365,1.0,5.4355,6.7801,0
2026-08-12T17:14:44.210087+00:00,512,4,5567.0,5.4365,1.0,5.4355,6.7801,0
2026-08-12T17:14:49.688708+00:00,1024,0,5631.0,5.499,1.0,5.498,6.8472,0
2026-08-12T17:14:55.118003+00:00,1024,1,5631.0,5.499,1.0,5.498,6.8472,0
2026-08-12T17:15:00.291373+00:00,1024,2,5631.0,5.499,1.0,5.498,6.8472,0
2026-08-12T17:15:05.725026+00:00,1024,3,5631.0,5.499,1.0,5.498,6.8472,0
2026-08-12T17:15:10.882960+00:00,1024,4,5631.0,5.499,1.0,5.498,6.8472,0
2026-08-12T17:15:16.418964+00:00,2048,0,5759.0,5.624,1.0,5.623,6.9815,0
2026-08-12T17:15:21.988776+00:00,2048,1,5759.0,5.624,1.0,5.623,6.9815,0
2026-08-12T17:15:27.544037+00:00,2048,2,5759.0,5.624,1.0,5.623,6.9815,0
2026-08-12T17:15:33.401466+00:00,2048,3,5759.0,5.624,1.0,5.623,6.9815,0
2026-08-12T17:15:38.971846+00:00,2048,4,5759.0,5.624,1.0,5.623,6.9815,0
2026-08-12T17:15:45.330929+00:00,4096,0,6015.0,5.874,1.0,5.873,7.2499,0
2026-08-12T17:15:51.667253+00:00,4096,1,6015.0,5.874,1.0,5.873,7.2499,0
2026-08-12T17:15:58.068062+00:00,4096,2,6015.0,5.874,1.0,5.873,7.2499,0
2026-08-12T17:16:04.672771+00:00,4096,3,6015.0,5.874,1.0,5.873,7.2499,0
2026-08-12T17:16:11.024361+00:00,4096,4,6015.0,5.874,1.0,5.873,7.2499,0
2026-08-12T17:16:19.121657+00:00,8192,0,6527.0,6.374,1.0,6.373,7.7868,0
2026-08-12T17:16:27.485202+00:00,8192,1,6527.0,6.374,1.0,6.373,7.7868,0
2026-08-12T17:16:35.883844+00:00,8192,2,6527.0,6.374,1.0,6.373,7.7868,0
2026-08-12T17:16:44.269812+00:00,8192,3,6527.0,6.374,1.0,6.373,7.7868,0
2026-08-12T17:16:52.434461+00:00,8192,4,6527.0,6.374,1.0,6.373,7.7868,0
2026-08-12T17:17:05.228524+00:00,16384,0,7599.0,7.4209,1.0,7.4199,8.8605,0
2026-08-12T17:17:18.004011+00:00,16384,1,7599.0,7.4209,1.0,7.4199,8.8605,0
2026-08-12T17:17:30.818439+00:00,16384,2,7599.0,7.4209,1.0,7.4199,8.8605,0
2026-08-12T17:17:43.456991+00:00,16384,3,7599.0,7.4209,1.0,7.4199,8.8605,0
2026-08-12T17:17:56.292635+00:00,16384,4,7599.0,7.4209,1.0,7.4199,8.8605,0
2026-08-12T17:18:22.864456+00:00,32768,0,9599.0,9.374,1.0,9.373,11.008,0
2026-08-12T17:18:49.921912+00:00,32768,1,9599.0,9.374,1.0,9.373,11.008,0
2026-08-12T17:19:16.713145+00:00,32768,2,9599.0,9.374,1.0,9.373,11.008,0
2026-08-12T17:19:43.645449+00:00,32768,3,9599.0,9.374,1.0,9.373,11.008,0
2026-08-12T17:20:10.664892+00:00,32768,4,9599.0,9.374,1.0,9.373,11.008,0
2026-08-12T17:21:35.882596+00:00,65536,0,13787.0,13.4639,1.0,13.4629,15.303,0
2026-08-12T17:23:02.258853+00:00,65536,1,13787.0,13.4639,1.0,13.4629,15.303,0
2026-08-12T17:24:29.255464+00:00,65536,2,13787.0,13.4639,1.0,13.4629,15.303,0
2026-08-12T17:25:56.860055+00:00,65536,3,13787.0,13.4639,1.0,13.4629,15.303,0
2026-08-12T17:27:24.842708+00:00,65536,4,13787.0,13.4639,1.0,13.4629,15.303,0
