timestamp_utc,context_length,repeat_index,measured_vram_mib,measured_vram_gb,baseline_vram_mib,delta_vram_gb,predicted_vram_gb,gpu_index
2026-07-21T12:39:54.449544+00:00,512,0,8185.0,7.9932,1.0,7.9922,9.2895,0
2026-07-21T12:40:00.059957+00:00,512,1,8185.0,7.9932,1.0,7.9922,9.2895,0
2026-07-21T12:40:05.592041+00:00,512,2,8185.0,7.9932,1.0,7.9922,9.2895,0
2026-07-21T12:40:11.129399+00:00,512,3,8185.0,7.9932,1.0,7.9922,9.2895,0
2026-07-21T12:40:16.598224+00:00,512,4,8185.0,7.9932,1.0,7.9922,9.2895,0
2026-07-21T12:40:22.334162+00:00,1024,0,8249.0,8.0557,1.0,8.0547,9.3566,0
2026-07-21T12:40:27.991645+00:00,1024,1,8249.0,8.0557,1.0,8.0547,9.3566,0
2026-07-21T12:40:33.723986+00:00,1024,2,8249.0,8.0557,1.0,8.0547,9.3566,0
2026-07-21T12:40:39.407799+00:00,1024,3,8249.0,8.0557,1.0,8.0547,9.3566,0
2026-07-21T12:40:45.144777+00:00,1024,4,8249.0,8.0557,1.0,8.0547,9.3566,0
2026-07-21T12:40:51.231536+00:00,2048,0,8377.0,8.1807,1.0,8.1797,9.4908,0
2026-07-21T12:40:57.279443+00:00,2048,1,8377.0,8.1807,1.0,8.1797,9.4908,0
2026-07-21T12:41:03.297121+00:00,2048,2,8377.0,8.1807,1.0,8.1797,9.4908,0
2026-07-21T12:41:09.228110+00:00,2048,3,8377.0,8.1807,1.0,8.1797,9.4908,0
2026-07-21T12:41:15.196950+00:00,2048,4,8377.0,8.1807,1.0,8.1797,9.4908,0
2026-07-21T12:41:21.740101+00:00,4096,0,8633.0,8.4307,1.0,8.4297,9.7593,0
2026-07-21T12:41:28.597382+00:00,4096,1,8633.0,8.4307,1.0,8.4297,9.7593,0
2026-07-21T12:41:35.393476+00:00,4096,2,8633.0,8.4307,1.0,8.4297,9.7593,0
2026-07-21T12:41:42.217202+00:00,4096,3,8633.0,8.4307,1.0,8.4297,9.7593,0
2026-07-21T12:41:49.103587+00:00,4096,4,8633.0,8.4307,1.0,8.4297,9.7593,0
2026-07-21T12:41:57.586293+00:00,8192,0,9145.0,8.9307,1.0,8.9297,10.2961,0
2026-07-21T12:42:06.122593+00:00,8192,1,9145.0,8.9307,1.0,8.9297,10.2961,0
2026-07-21T12:42:14.706370+00:00,8192,2,9145.0,8.9307,1.0,8.9297,10.2961,0
2026-07-21T12:42:23.106968+00:00,8192,3,9145.0,8.9307,1.0,8.9297,10.2961,0
2026-07-21T12:42:31.577109+00:00,8192,4,9145.0,8.9307,1.0,8.9297,10.2961,0
2026-07-21T12:42:44.546937+00:00,16384,0,10217.0,9.9775,1.0,9.9766,11.3699,0
2026-07-21T12:42:57.464065+00:00,16384,1,10217.0,9.9775,1.0,9.9766,11.3699,0
2026-07-21T12:43:10.399778+00:00,16384,2,10217.0,9.9775,1.0,9.9766,11.3699,0
2026-07-21T12:43:23.356079+00:00,16384,3,10217.0,9.9775,1.0,9.9766,11.3699,0
2026-07-21T12:43:36.340605+00:00,16384,4,10217.0,9.9775,1.0,9.9766,11.3699,0
2026-07-21T12:44:03.449038+00:00,32768,0,12217.0,11.9307,1.0,11.9297,13.5174,0
2026-07-21T12:44:30.745157+00:00,32768,1,12217.0,11.9307,1.0,11.9297,13.5174,0
2026-07-21T12:44:57.866424+00:00,32768,2,12217.0,11.9307,1.0,11.9297,13.5174,0
2026-07-21T12:45:25.181595+00:00,32768,3,12217.0,11.9307,1.0,11.9297,13.5174,0
2026-07-21T12:45:52.616736+00:00,32768,4,12217.0,11.9307,1.0,11.9297,13.5174,0
2026-07-21T12:47:18.057681+00:00,65536,0,16405.0,16.0205,1.0,16.0195,17.8123,0
2026-07-21T12:48:44.734483+00:00,65536,1,16405.0,16.0205,1.0,16.0195,17.8123,0
2026-07-21T12:50:12.813935+00:00,65536,2,16405.0,16.0205,1.0,16.0195,17.8123,0
2026-07-21T12:51:41.279891+00:00,65536,3,16405.0,16.0205,1.0,16.0195,17.8123,0
2026-07-21T12:53:09.330142+00:00,65536,4,16405.0,16.0205,1.0,16.0195,17.8123,0
