context_length,measured_mean_gb,measured_std_gb,n_repeats,predicted_gb,error_gb,abs_error_gb,pct_error,mae_gb,mape_pct,r_squared
512,10.682060000000002,0.10110958411545329,5,5.4498,5.232260000000002,5.232260000000002,96.00829388234435,4.106066666666667,64.45318806797738,-4.109292808329705
1024,10.71898,0.08255562972929224,5,5.4791,5.23988,5.23988,95.63395448157546,4.106066666666667,64.45318806797738,-4.109292808329705
2048,10.645140000000001,0.10110958411545329,5,5.5378,5.1073400000000015,5.1073400000000015,92.2268770992091,4.106066666666667,64.45318806797738,-4.109292808329705
4096,10.7559,0.0,5,5.6553,5.1006,5.1006,90.19150177709405,4.106066666666667,64.45318806797738,-4.109292808329705
8192,10.71898,0.08255562972929224,5,5.8902,4.82878,4.82878,81.97989881498081,4.106066666666667,64.45318806797738,-4.109292808329705
16384,8.669540000000001,2.8568660876911967,5,6.3599,2.3096400000000017,2.3096400000000017,36.315665340650035,4.106066666666667,64.45318806797738,-4.109292808329705
32768,6.446299999999999,0.0,5,7.2994,-0.8531000000000013,0.8531000000000013,-11.68726196673701,4.106066666666667,64.45318806797738,-4.109292808329705
65536,6.446299999999999,0.0,5,9.1785,-2.7322000000000006,2.7322000000000006,-29.767391185923636,4.106066666666667,64.45318806797738,-4.109292808329705
114688,6.446299999999999,0.0,5,11.9971,-5.550800000000001,5.550800000000001,-46.26784806328197,4.106066666666667,64.45318806797738,-4.109292808329705
