context_length,measured_mean_gb,measured_std_gb,n_repeats,predicted_gb,error_gb,abs_error_gb,pct_error,mae_gb,mape_pct,r_squared
512,6.2998,0.0,5,7.8465,-1.5466999999999995,1.5466999999999995,-19.711973491365573,1.6719249999999999,17.522860969592028,0.5869278421033797
1024,6.3623,0.0,5,7.9136,-1.5512999999999995,1.5512999999999995,-19.602961989486445,1.6719249999999999,17.522860969592028,0.5869278421033797
2048,6.4873,0.0,5,8.0478,-1.5605000000000002,1.5605000000000002,-19.390392405377867,1.6719249999999999,17.522860969592028,0.5869278421033797
4096,6.7373,0.0,5,8.3163,-1.5789999999999997,1.5789999999999997,-18.986809037673,1.6719249999999999,17.522860969592028,0.5869278421033797
8192,7.2373,0.0,5,8.8532,-1.615899999999999,1.615899999999999,-18.252157412009208,1.6719249999999999,17.522860969592028,0.5869278421033797
16384,8.2842,0.0,5,9.9269,-1.6426999999999996,1.6426999999999996,-16.54796562874613,1.6719249999999999,17.522860969592028,0.5869278421033797
32768,10.2373,0.0,5,12.0744,-1.8371000000000013,1.8371000000000013,-15.214834691578886,1.6719249999999999,17.522860969592028,0.5869278421033797
65536,14.327099999999998,0.0,5,16.3693,-2.042200000000001,2.042200000000001,-12.475793100499112,1.6719249999999999,17.522860969592028,0.5869278421033797
