context_length,measured_mean_gb,measured_std_gb,n_repeats,predicted_gb,error_gb,abs_error_gb,pct_error,mae_gb,mape_pct,r_squared
512,9.9822,0.0010954451150099684,5,9.2613,0.7209000000000003,0.7209000000000003,7.784004405429046,0.43671250000000006,4.340098053825226,0.9691341167117288
1024,9.981800000000002,0.0008944271909993622,5,9.3326,0.6492000000000022,0.6492000000000022,6.9562608490667355,0.43671250000000006,4.340098053825226,0.9691341167117288
2048,9.9814,0.0,5,9.4752,0.5062000000000015,0.5062000000000015,5.34236744343129,0.43671250000000006,4.340098053825226,0.9691341167117288
4096,10.2471,0.0,5,9.7604,0.486699999999999,0.486699999999999,4.986475964099822,0.43671250000000006,4.340098053825226,0.9691341167117288
8192,10.7791,0.0010954451150103062,5,10.3309,0.44819999999999993,0.44819999999999993,4.338440987716462,0.43671250000000006,4.340098053825226,0.9691341167117288
16384,11.8408,0.0,5,11.4717,0.36909999999999954,0.36909999999999954,3.217483023440288,0.43671250000000006,4.340098053825226,0.9691341167117288
32768,13.965799999999998,0.0,5,13.7534,0.2123999999999988,0.2123999999999988,1.5443453982287931,0.43671250000000006,4.340098053825226,0.9691341167117288
65536,18.2158,0.0,5,18.3168,-0.10099999999999909,0.10099999999999909,-0.5514063591893731,0.43671250000000006,4.340098053825226,0.9691341167117288
