context_length,measured_mean_gb,measured_std_gb,n_repeats,predicted_gb,error_gb,abs_error_gb,pct_error,mae_gb,mape_pct,r_squared
512,5.8428,0.0,5,7.282,-1.4391999999999996,1.4391999999999996,-19.763801153529243,1.5644249999999995,17.459142148738973,0.6378386393540605
1024,5.9053,0.0,5,7.3491,-1.4437999999999995,1.4437999999999995,-19.645943040644426,1.5644249999999995,17.459142148738973,0.6378386393540605
2048,6.0303,0.0,5,7.4833,-1.4529999999999994,1.4529999999999994,-19.41656755709379,1.5644249999999995,17.459142148738973,0.6378386393540605
4096,6.2803,0.0,5,7.7518,-1.4714999999999998,1.4714999999999998,-18.98268789184447,1.5644249999999995,17.459142148738973,0.6378386393540605
8192,6.7802999999999995,0.0,5,8.2886,-1.508300000000001,1.508300000000001,-18.197283015225743,1.5644249999999995,17.459142148738973,0.6378386393540605
16384,7.8271,0.0,5,9.3624,-1.5352999999999994,1.5352999999999994,-16.398573015466116,1.5644249999999995,17.459142148738973,0.6378386393540605
32768,9.7803,0.0,5,11.5099,-1.7295999999999996,1.7295999999999996,-15.027063658242032,1.5644249999999995,17.459142148738973,0.6378386393540605
65536,13.870100000000003,0.0,5,15.8048,-1.9346999999999976,1.9346999999999976,-12.24121785786595,1.5644249999999995,17.459142148738973,0.6378386393540605
