context_length,measured_mean_gb,measured_std_gb,n_repeats,predicted_gb,error_gb,abs_error_gb,pct_error,mae_gb,mape_pct,r_squared
512,5.4365,0.0,5,6.7801,-1.3436000000000003,1.3436000000000003,-19.81681686110825,1.4688375,17.397703175972907,0.6802748694454508
1024,5.499,0.0,5,6.8472,-1.3482000000000003,1.3482000000000003,-19.689800210304945,1.4688375,17.397703175972907,0.6802748694454508
2048,5.624,0.0,5,6.9815,-1.3575,1.3575,-19.444245505980092,1.4688375,17.397703175972907,0.6802748694454508
4096,5.874,0.0,5,7.2499,-1.3759000000000006,1.3759000000000006,-18.978192802659354,1.4688375,17.397703175972907,0.6802748694454508
8192,6.374,0.0,5,7.7868,-1.4128000000000007,1.4128000000000007,-18.143524939641456,1.4688375,17.397703175972907,0.6802748694454508
16384,7.4209000000000005,0.0,5,8.8605,-1.4395999999999995,1.4395999999999995,-16.2473901021387,1.4688375,17.397703175972907,0.6802748694454508
32768,9.374,0.0,5,11.008,-1.6339999999999986,1.6339999999999986,-14.84374999999999,1.4688375,17.397703175972907,0.6802748694454508
65536,13.4639,0.0,5,15.303,-1.8391000000000002,1.8391000000000002,-12.017904985950468,1.4688375,17.397703175972907,0.6802748694454508
