timestamp_utc,context_length,repeat_index,measured_vram_mib,measured_vram_gb,baseline_vram_mib,delta_vram_gb,predicted_vram_gb,gpu_index
2026-08-13T12:45:40.877645+00:00,512,0,6451.0,6.2998,1.0,6.2988,7.8465,0
2026-08-13T12:45:54.327399+00:00,512,1,6451.0,6.2998,1.0,6.2988,7.8465,0
2026-08-13T12:46:08.074379+00:00,512,2,6451.0,6.2998,1.0,6.2988,7.8465,0
2026-08-13T12:46:21.531020+00:00,512,3,6451.0,6.2998,1.0,6.2988,7.8465,0
2026-08-13T12:46:35.545881+00:00,512,4,6451.0,6.2998,1.0,6.2988,7.8465,0
2026-08-13T12:46:49.003925+00:00,1024,0,6515.0,6.3623,1.0,6.3613,7.9136,0
2026-08-13T12:47:03.124850+00:00,1024,1,6515.0,6.3623,1.0,6.3613,7.9136,0
2026-08-13T12:47:16.571288+00:00,1024,2,6515.0,6.3623,1.0,6.3613,7.9136,0
2026-08-13T12:47:30.744391+00:00,1024,3,6515.0,6.3623,1.0,6.3613,7.9136,0
2026-08-13T12:47:44.152939+00:00,1024,4,6515.0,6.3623,1.0,6.3613,7.9136,0
2026-08-13T12:47:58.540953+00:00,2048,0,6643.0,6.4873,1.0,6.4863,8.0478,0
2026-08-13T12:48:13.197492+00:00,2048,1,6643.0,6.4873,1.0,6.4863,8.0478,0
2026-08-13T12:48:27.095993+00:00,2048,2,6643.0,6.4873,1.0,6.4863,8.0478,0
2026-08-13T12:48:41.392266+00:00,2048,3,6643.0,6.4873,1.0,6.4863,8.0478,0
2026-08-13T12:48:55.843609+00:00,2048,4,6643.0,6.4873,1.0,6.4863,8.0478,0
2026-08-13T12:49:10.936008+00:00,4096,0,6899.0,6.7373,1.0,6.7363,8.3163,0
2026-08-13T12:49:26.028282+00:00,4096,1,6899.0,6.7373,1.0,6.7363,8.3163,0
2026-08-13T12:49:41.130237+00:00,4096,2,6899.0,6.7373,1.0,6.7363,8.3163,0
2026-08-13T12:49:56.202175+00:00,4096,3,6899.0,6.7373,1.0,6.7363,8.3163,0
2026-08-13T12:50:11.281462+00:00,4096,4,6899.0,6.7373,1.0,6.7363,8.3163,0
2026-08-13T12:50:27.890781+00:00,8192,0,7411.0,7.2373,1.0,7.2363,8.8532,0
2026-08-13T12:50:44.934412+00:00,8192,1,7411.0,7.2373,1.0,7.2363,8.8532,0
2026-08-13T12:51:02.163105+00:00,8192,2,7411.0,7.2373,1.0,7.2363,8.8532,0
2026-08-13T12:51:19.472919+00:00,8192,3,7411.0,7.2373,1.0,7.2363,8.8532,0
2026-08-13T12:51:36.197960+00:00,8192,4,7411.0,7.2373,1.0,7.2363,8.8532,0
2026-08-13T12:51:58.200223+00:00,16384,0,8483.0,8.2842,1.0,8.2832,9.9269,0
2026-08-13T12:52:19.843662+00:00,16384,1,8483.0,8.2842,1.0,8.2832,9.9269,0
2026-08-13T12:52:41.603093+00:00,16384,2,8483.0,8.2842,1.0,8.2832,9.9269,0
2026-08-13T12:53:03.829579+00:00,16384,3,8483.0,8.2842,1.0,8.2832,9.9269,0
2026-08-13T12:53:25.276614+00:00,16384,4,8483.0,8.2842,1.0,8.2832,9.9269,0
2026-08-13T12:54:01.547649+00:00,32768,0,10483.0,10.2373,1.0,10.2363,12.0744,0
2026-08-13T12:54:38.466809+00:00,32768,1,10483.0,10.2373,1.0,10.2363,12.0744,0
2026-08-13T12:55:15.034515+00:00,32768,2,10483.0,10.2373,1.0,10.2363,12.0744,0
2026-08-13T12:55:52.208160+00:00,32768,3,10483.0,10.2373,1.0,10.2363,12.0744,0
2026-08-13T12:56:29.818002+00:00,32768,4,10483.0,10.2373,1.0,10.2363,12.0744,0
2026-08-13T12:58:06.540120+00:00,65536,0,14671.0,14.3271,1.0,14.3262,16.3693,0
2026-08-13T12:59:45.146161+00:00,65536,1,14671.0,14.3271,1.0,14.3262,16.3693,0
2026-08-13T13:01:24.190377+00:00,65536,2,14671.0,14.3271,1.0,14.3262,16.3693,0
2026-08-13T13:03:03.222082+00:00,65536,3,14671.0,14.3271,1.0,14.3262,16.3693,0
2026-08-13T13:04:42.622454+00:00,65536,4,14671.0,14.3271,1.0,14.3262,16.3693,0
