timestamp_utc,context_length,repeat_index,measured_vram_mib,measured_vram_gb,baseline_vram_mib,delta_vram_gb,predicted_vram_gb,gpu_index
2026-08-12T16:19:18.681445+00:00,512,0,5151.0,5.0303,1.0,5.0293,6.2783,0
2026-08-12T16:19:23.939448+00:00,512,1,5151.0,5.0303,1.0,5.0293,6.2783,0
2026-08-12T16:19:29.167705+00:00,512,2,5151.0,5.0303,1.0,5.0293,6.2783,0
2026-08-12T16:19:34.419886+00:00,512,3,5151.0,5.0303,1.0,5.0293,6.2783,0
2026-08-12T16:19:39.669478+00:00,512,4,5151.0,5.0303,1.0,5.0293,6.2783,0
2026-08-12T16:19:45.079934+00:00,1024,0,5215.0,5.0928,1.0,5.0918,6.3454,0
2026-08-12T16:19:50.527237+00:00,1024,1,5215.0,5.0928,1.0,5.0918,6.3454,0
2026-08-12T16:19:55.923008+00:00,1024,2,5215.0,5.0928,1.0,5.0918,6.3454,0
2026-08-12T16:20:01.364496+00:00,1024,3,5215.0,5.0928,1.0,5.0918,6.3454,0
2026-08-12T16:20:06.937972+00:00,1024,4,5215.0,5.0928,1.0,5.0918,6.3454,0
2026-08-12T16:20:12.731023+00:00,2048,0,5343.0,5.2178,1.0,5.2168,6.4796,0
2026-08-12T16:20:18.517020+00:00,2048,1,5343.0,5.2178,1.0,5.2168,6.4796,0
2026-08-12T16:20:24.281418+00:00,2048,2,5343.0,5.2178,1.0,5.2168,6.4796,0
2026-08-12T16:20:30.079199+00:00,2048,3,5343.0,5.2178,1.0,5.2168,6.4796,0
2026-08-12T16:20:35.878021+00:00,2048,4,5343.0,5.2178,1.0,5.2168,6.4796,0
2026-08-12T16:20:42.434965+00:00,4096,0,5599.0,5.4678,1.0,5.4668,6.748,0
2026-08-12T16:20:49.010903+00:00,4096,1,5599.0,5.4678,1.0,5.4668,6.748,0
2026-08-12T16:20:55.543698+00:00,4096,2,5599.0,5.4678,1.0,5.4668,6.748,0
2026-08-12T16:21:02.015271+00:00,4096,3,5599.0,5.4678,1.0,5.4668,6.748,0
2026-08-12T16:21:08.510570+00:00,4096,4,5599.0,5.4678,1.0,5.4668,6.748,0
2026-08-12T16:21:16.759069+00:00,8192,0,6111.0,5.9678,1.0,5.9668,7.2849,0
2026-08-12T16:21:25.029904+00:00,8192,1,6111.0,5.9678,1.0,5.9668,7.2849,0
2026-08-12T16:21:33.267900+00:00,8192,2,6111.0,5.9678,1.0,5.9668,7.2849,0
2026-08-12T16:21:41.460533+00:00,8192,3,6111.0,5.9678,1.0,5.9668,7.2849,0
2026-08-12T16:21:49.748130+00:00,8192,4,6111.0,5.9678,1.0,5.9668,7.2849,0
2026-08-12T16:22:02.216195+00:00,16384,0,7183.0,7.0146,1.0,7.0137,8.3586,0
2026-08-12T16:22:14.802378+00:00,16384,1,7183.0,7.0146,1.0,7.0137,8.3586,0
2026-08-12T16:22:27.267456+00:00,16384,2,7183.0,7.0146,1.0,7.0137,8.3586,0
2026-08-12T16:22:39.764022+00:00,16384,3,7183.0,7.0146,1.0,7.0137,8.3586,0
2026-08-12T16:22:52.342699+00:00,16384,4,7183.0,7.0146,1.0,7.0137,8.3586,0
2026-08-12T16:23:18.085104+00:00,32768,0,9183.0,8.9678,1.0,8.9668,10.5061,0
2026-08-12T16:23:43.974444+00:00,32768,1,9183.0,8.9678,1.0,8.9668,10.5061,0
2026-08-12T16:24:10.411646+00:00,32768,2,9183.0,8.9678,1.0,8.9668,10.5061,0
2026-08-12T16:24:36.890286+00:00,32768,3,9183.0,8.9678,1.0,8.9668,10.5061,0
2026-08-12T16:25:03.052360+00:00,32768,4,9183.0,8.9678,1.0,8.9668,10.5061,0
2026-08-12T16:26:27.228721+00:00,65536,0,13371.0,13.0576,1.0,13.0566,14.8011,0
2026-08-12T16:27:52.651964+00:00,65536,1,13371.0,13.0576,1.0,13.0566,14.8011,0
2026-08-12T16:29:18.700990+00:00,65536,2,13371.0,13.0576,1.0,13.0566,14.8011,0
2026-08-12T16:30:44.352417+00:00,65536,3,13371.0,13.0576,1.0,13.0566,14.8011,0
2026-08-12T16:32:10.199320+00:00,65536,4,13371.0,13.0576,1.0,13.0566,14.8011,0
